# ID        V        eV      rV_1     VR      eVR     VI      eVI     col2        col3       Plx       pmRA      pmDE     
  5222548   16.408   0.061   -0.582   0.709   0.084   2.03    0.079   80.606192   8.157858   3.3294    -47.288   -10.596  
  5221831   17.485   0.137   -0.933   0.753   0.185   2.3     0.163   80.576312   8.695287   0.4112    -0.413    -3.819   
  5212268   17.34    0.101   -0.888   0.731   0.144   2.005   0.137   80.344534   8.760217   -0.2127   -0.901    -3.111   
  5212925   18.07    0.196   -1.637   1.379   0.224   2.805   0.22    80.371876   8.808237   0.3826    2.085     -0.087   
  5212559   16.726   0.061   -0.846   0.925   0.076   2.257   0.075   80.35664    8.811049   0.3237    0.71      0.404    
  5212234   18.094   0.22    -1.768   0.954   0.259   2.263   0.266   80.343122   8.774778   0.3287    2.356     -1.604   
  5212093   17.395   0.12    -1.092   1.039   0.142   2.478   0.143   80.33724    8.762365   0.6935    -0.295    -1.263   
  5212844   17.727   0.134   -1.455   0.752   0.19    2.408   0.166   80.368531   8.782811   -0.0912   -0.406    -1.382   
  5212887   16.767   0.066   -0.955   0.867   0.08    2.478   0.076   80.370295   7.724909   0.8715    -0.336    -1.745   
  5212658   16.852   0.076   -1.478   1.024   0.095   2.494   0.092   80.36079    8.773956   0.6061    0.894     0.404    
  5212791   17.71    0.147   -2.073   1.142   0.176   3.253   0.154   80.366312   8.777796   2.6139    5.026     -5.585   
  5212225   16.23    0.043   -1.559   1.044   0.054   2.614   0.049   80.342729   8.783103   0.1387    1.651     4.71     
  5211765   16.926   0.078   -0.775   0.773   0.1     2.149   0.097   80.323548   8.76732    -0.0135   2.0       0.147    
  5211666   18.016   0.192   -1.205   1.208   0.225   2.707   0.216   80.319435   8.792098   0.2126    3.461     -0.997   
  5212572   15.376   0.025   -1.688   0.956   0.031   2.413   0.03    80.357184   8.186827   0.625     -3.092    -4.392   
  5211956   18.392   0.267   -1.759   1.736   0.282   3.089   0.286   80.331513   8.770182   0.5411    0.585     -4.533   
  5212150   17.109   0.089   -0.887   0.889   0.113   2.175   0.113   80.339597   8.757279   0.4203    2.797     -0.489   
  5212640   16.425   0.054   -0.428   1.092   0.063   2.546   0.061   80.360036   8.0844     0.5465    3.528     0.688    
  5212417   15.38    0.021   0.926    1.009   0.028   2.459   0.025   80.350733   8.044034   2.091     10.515    -12.252  
  5213439   16.358   0.049   -1.105   0.855   0.06    2.32    0.059   80.39333    8.79821    0.5974    0.818     -4.271   
  5214428   13.474   0.008   -1.838   1.148   0.01    2.725   0.009   80.434523   8.808595   0.3646    3.676     -4.256   
  5213629   17.196   0.097   -0.96    0.93    0.119   2.43    0.116   80.401235   8.758617   0.1595    1.649     -0.361   
  5213409   17.365   0.091   -1.993   1.217   0.11    2.779   0.104   80.392055   8.761296   0.7422    4.094     -12.879  
  5214161   13.853   0.009   -0.996   0.881   0.013   2.267   0.011   80.423396   8.788      2.0005    11.314    -16.303  
  5213130   15.368   0.024   0.726    1.008   0.029   2.491   0.028   80.380456   8.153047   1.1142    -0.685    -5.551   
  5213206   16.382   0.045   -1.393   0.947   0.058   2.493   0.054   80.383612   8.791909   0.4775    -0.72     -2.767   
  5214195   14.118   0.01    -1.259   0.956   0.013   2.433   0.012   80.424804   8.763442   1.4319    2.848     -3.376   
  5213176   17.415   0.111   -1.151   1.067   0.128   2.43    0.137   80.382351   8.810872   0.5576    2.431     3.077    
  5213794   14.162   0.009   -0.669   0.797   0.013   2.091   0.012   80.408095   8.783204   0.772     -1.112    2.029    
  5214349   17.434   0.12    -1.013   0.937   0.145   2.257   0.144   80.431214   8.777267   0.1529    -0.718    0.319    
  5213724   17.962   0.174   -2.628   1.497   0.192   3.571   0.179   80.405205   8.769329   2.3014    15.841    33.918   
  5214267   15.743   0.029   -1.02    0.875   0.038   2.271   0.036   80.4278     8.762814   0.6808    -2.37     -1.569   
  5213745   18.29    0.226   -1.481   0.85    0.302   2.348   0.277   80.406071   8.805237   -0.0795   3.43      -1.049   
  5215541   13.51    0.008   -0.417   0.724   0.011   1.954   0.01    80.480905   8.754532   1.9251    2.603     -18.302  
  5215543   16.881   0.073   -0.718   0.569   0.099   1.954   0.097   80.480983   8.796157   0.6382    -2.558    -0.224   
  5215528   15.621   0.025   -0.919   0.855   0.033   2.183   0.032   80.480342   8.806543   0.2509    0.391     -0.65    
  5215337   16.671   0.064   -0.506   0.785   0.082   2.0     0.084   80.472412   8.751662   0.1759    0.492     1.164    
  5215359   17.189   0.087   -0.777   0.759   0.123   2.089   0.114   80.473294   8.781734   0.175     -0.188    -2.491   
  5215176   14.536   0.013   -1.786   1.112   0.017   2.676   0.015   80.465702   8.787259   0.239     0.991     -1.182   
  5215314   17.149   0.098   -1.722   0.87    0.125   2.808   0.105   80.471436   8.787098   4.2208    -14.603   -22.788  
  5214650   16.864   0.063   -1.054   0.857   0.086   2.204   0.086   80.443777   8.781845   0.4483    2.002     -2.515   
  5214908   17.698   0.162   -1.4     0.939   0.186   2.583   0.181   80.454522   8.777547   -0.6439   1.561     -1.147   
  5214805   17.815   0.165   -0.597   0.62    0.231   2.323   0.202   80.45024    8.751971   0.7791    4.827     -2.625   
  5214634   16.09    0.033   -0.968   0.863   0.045   2.275   0.043   80.443089   8.769731   0.4525    2.789     0.798    
  5214903   15.298   0.02    -0.928   0.858   0.026   2.207   0.026   80.45432    8.79406    -1.4608   0.867     -3.588   
  5214907   14.74    0.014   -2.205   1.258   0.018   2.909   0.016   80.454487   8.768471   0.0575    -0.071    -1.301   
  5215233   14.313   0.012   -0.673   0.793   0.016   2.087   0.015   80.468069   8.764139   0.572     2.03      -6.095   
  5214604   15.135   0.019   -0.83    0.792   0.025   2.125   0.024   80.441859   8.753887   0.5014    -0.629    0.852    
  5214639   18.867   0.415   -3.164   1.83    0.436   3.296   0.429   80.443304   8.169359   2.6194    2.902     -33.517  
  5214941   17.663   0.169   -1.336   1.055   0.204   2.406   0.199   80.455909   8.767202   0.6802    3.701     -4.049   
  5215175   16.784   0.067   -1.129   1.006   0.078   2.402   0.081   80.465638   8.755817   0.6747    7.134     -2.768   
  5215089   16.901   0.07    -1.022   0.939   0.092   2.36    0.085   80.462058   8.771972   0.5468    -0.285    0.166    
  5220282   18.713   0.388   -2.534   1.479   0.422   3.344   0.399   80.511773   8.754599   ""        ""        ""       
  5220310   15.942   0.032   -0.304   0.55    0.047   1.86    0.047   80.512945   8.77686    -0.0257   3.774     -0.362   
  5220361   16.042   0.034   -0.699   0.789   0.048   2.05    0.048   80.515062   8.765602   0.577     -0.492    -0.083   
  5220384   15.783   0.028   -0.568   0.812   0.038   2.127   0.036   80.516026   8.767983   0.5235    -1.056    -2.365   
  5220484   15.528   0.028   -1.15    0.983   0.033   2.324   0.033   80.520194   8.788602   0.9748    -1.644    -5.453   
  5220085   16.626   0.06    -0.357   0.543   0.088   1.862   0.093   80.503566   8.771191   0.5051    3.515     0.095    
  5220226   14.7     0.015   -1.135   0.888   0.02    2.321   0.018   80.509443   8.799919   0.1048    1.127     0.052    
  5220917   11.885   0.004   -0.06    0.681   0.006   1.794   0.005   80.538226   8.800457   4.6545    17.943    -25.612  
  5221430   16.998   0.082   -0.727   0.969   0.103   2.185   0.106   80.559587   8.788408   -0.0019   0.106     0.79     
  5221012   15.166   0.018   -0.386   0.814   0.024   2.131   0.024   80.542176   7.772166   0.5605    4.372     -3.206   
  5220970   17.303   0.094   -2.992   0.644   0.14    2.026   0.134   80.540432   7.812485   6.0925    4.554     -26.483  
  5220408   16.442   0.055   -0.849   0.92    0.068   2.183   0.069   80.517024   8.802799   0.8757    2.725     -8.716   
  5220801   16.161   0.041   -0.452   0.739   0.056   2.007   0.055   80.533405   8.795071   0.6038    -1.893    -0.779   
  5222824   17.864   0.179   -2.511   1.654   0.19    3.498   0.186   80.617702   8.786935   1.5731    4.16      -10.493  
  5222581   16.176   0.041   -0.332   0.702   0.059   1.983   0.055   80.607566   8.770705   0.0334    -0.148    -1.357   
  5222019   18.105   0.218   -1.744   1.475   0.238   2.902   0.237   80.584137   7.736155   0.054     -1.867    -5.8     
  5222058   17.943   0.186   -1.489   0.973   0.228   2.458   0.214   80.585758   8.165367   4.6378    5.084     -9.417   
  5221504   15.166   0.021   -1.34    0.982   0.026   2.417   0.025   80.562705   8.75025    -0.6042   8.282     -10.719  
  5222507   14.336   0.013   -2.246   1.271   0.016   3.305   0.014   80.604477   8.806605   7.9919    -4.574    -10.876  
  5222226   16.421   0.048   -0.611   0.796   0.064   2.067   0.064   80.592787   8.802236   0.277     -1.254    -0.662   
  5221834   18.845   0.441   -1.492   1.305   0.496   3.175   0.461   80.576424   8.806673   ""        ""        ""       
  5223020   13.665   0.008   -0.412   0.735   0.011   1.964   0.011   80.625855   8.777523   1.2742    2.174     -6.986   
  5212688   16.365   0.046   -0.885   0.906   0.059   2.274   0.057   80.362021   8.860417   0.754     0.883     -2.838   
  5212876   13.864   0.01    -0.527   0.752   0.013   2.029   0.012   80.369865   8.835453   0.8002    0.527     -4.501   
  5212632   17.023   0.134   -2.222   0.618   0.196   1.693   0.209   80.35969    8.069859   0.793     -1.743    -10.876  
  5212532   15.976   0.051   -1.523   1.142   0.061   2.667   0.057   80.355504   8.872551   2.6639    7.157     -7.234   
  5212897   18.355   0.238   -1.214   1.227   0.287   2.538   0.278   80.370736   8.850264   ""        ""        ""       
  5212500   15.653   0.027   -1.024   0.869   0.034   2.25    0.034   80.354188   8.813009   0.2581    -0.551    -2.389   
  5211846   14.974   0.038   2.091    0.686   0.052   2.081   0.048   80.326958   7.723689   ""        ""        ""       
  5211859   17.935   0.241   -1.012   0.56    0.35    2.302   0.295   80.327463   8.837819   0.1215    3.73      -0.157   
  5211915   17.432   0.212   -0.537   1.066   0.258   2.434   0.244   80.329792   8.85203    0.4982    1.136     0.45     
  5211970   17.171   0.113   -0.458   0.719   0.14    1.598   0.161   80.3321     8.835307   0.5146    0.812     -1.49    
  5211616   17.571   0.224   -0.974   1.043   0.276   2.661   0.247   80.317343   8.834009   0.8227    2.113     -4.945   
  5212340   15.86    0.028   -0.814   0.828   0.038   2.189   0.039   80.347525   8.843824   0.4783    2.176     -6.494   
  5212110   18.195   0.22    -2.986   0.977   0.273   2.404   0.28    80.337955   8.167548   1.1556    8.357     -7.71    
  5212271   17.697   0.142   -1.151   0.18    0.262   1.694   0.243   80.344661   8.841814   -0.0045   -0.687    -9.884   
  5213230   17.247   0.106   -1.044   1.18    0.124   3.225   0.111   80.384618   8.006629   0.1436    -0.196    0.465    
  5213220   15.451   0.022   -1.018   0.919   0.03    2.3     0.028   80.384176   8.8521     0.4231    -0.358    -0.501   
  5213283   17.022   0.07    -0.643   0.857   0.095   2.102   0.098   80.386826   8.855151   0.213     3.351     0.902    
  5214122   15.653   0.028   -1.918   1.133   0.034   2.744   0.032   80.421751   8.825064   0.0652    0.498     -0.327   
  5214273   16.528   0.049   0.025    0.743   0.069   2.16    0.067   80.42808    7.697723   ""        ""        ""       
  5214142   16.144   0.037   0.097    1.085   0.046   2.695   0.042   80.422597   7.596823   -0.0299   0.262     -3.006   
  5213323   16.73    0.063   -1.091   0.915   0.08    2.436   0.071   80.388472   8.836729   0.5543    -1.808    -0.475   
  5213944   15.267   0.02    -1.102   0.907   0.026   2.313   0.024   80.414345   8.818594   0.4391    -1.382    -1.246   
  5213676   16.013   0.039   0.765    0.941   0.05    2.488   0.045   80.40317    8.221204   0.2086    -0.581    -0.485   
  5214163   18.071   0.196   -1.07    0.529   0.295   2.526   0.227   80.423487   8.837389   0.6476    0.387     1.27     
  5215015   15.185   0.017   -1.029   0.828   0.025   2.253   0.022   80.458989   8.829033   1.0095    -3.406    0.213    
  5215075   17.11    0.09    0.477    1.075   0.105   2.571   0.105   80.461474   7.580798   ""        ""        ""       
  5215278   16.935   0.075   -1.314   0.957   0.094   2.433   0.089   80.469943   8.816792   0.715     -0.773    -4.542   
  5214747   18.541   0.316   -1.842   1.319   0.352   2.83    0.341   80.447823   8.825634   ""        ""        ""       
  5214881   15.871   0.033   -2.202   1.3     0.038   3.319   0.035   80.453381   8.864607   ""        ""        ""       
  5215074   17.776   0.156   -0.847   0.703   0.205   2.134   0.201   80.46145    8.845861   ""        ""        ""       
  5215948   16.346   0.052   -0.451   0.836   0.062   2.124   0.064   80.497872   8.835974   0.9373    0.77      -2.146   
  5215880   14.3     0.013   -0.637   0.893   0.017   2.199   0.016   80.495009   8.86349    2.4032    10.057    -6.608   
  5215815   16.738   0.063   -0.539   0.675   0.091   2.054   0.08    80.492314   8.842535   0.6499    0.799     -1.67    
  5215718   16.908   0.078   -0.468   0.717   0.104   1.772   0.11    80.488253   8.868682   0.2765    2.909     -1.832   
  5215420   15.506   0.024   -0.016   0.63    0.033   1.736   0.038   80.475852   8.866131   0.0848    -0.098    -1.173   
  5215579   16.882   0.068   -0.854   0.733   0.094   2.042   0.093   80.48249    8.859218   0.8876    6.234     -5.928   
  5215305   16.157   0.044   -0.733   0.819   0.056   2.114   0.053   80.471076   8.863509   0.2787    -2.032    0.498    
  5214597   17.746   0.154   -1.765   1.442   0.17    2.687   0.174   80.441543   7.803423   3.8942    0.491     -16.226  
  5215007   17.389   0.105   -1.468   1.13    0.126   2.727   0.119   80.458627   8.845213   0.4821    2.941     -8.06    
  5220092   17.431   0.117   -1.438   1.05    0.138   2.555   0.135   80.503868   8.845316   0.5273    4.179     -2.91    
  5220658   16.273   0.044   -1.265   1.009   0.056   2.531   0.052   80.527417   8.843265   1.4432    -2.979    -5.08    
  5220736   18.512   0.283   -1.417   1.109   0.348   2.759   0.313   80.53068    8.870807   ""        ""        ""       
  5220548   16.179   0.041   -2.979   0.648   0.055   1.772   0.059   80.522847   7.602594   0.2108    -0.621    -2.056   
  5220760   14.898   0.016   1.927    0.769   0.023   2.005   0.022   80.531697   7.964458   2.5096    1.455     -11.214  
  5220595   16.653   0.06    -0.128   0.721   0.079   1.851   0.086   80.524802   8.825682   -0.1176   0.562     0.019    
  5220043   16.397   0.049   -0.778   0.71    0.067   2.161   0.062   80.501796   8.858727   -0.0309   -1.74     -0.492   
  5220007   16.176   0.038   -1.272   0.99    0.048   2.424   0.045   80.500315   8.832049   1.1053    3.486     -3.525   
  5220197   16.91    0.071   -0.275   0.615   0.104   1.854   0.112   80.508217   8.874519   0.0973    -1.004    -1.908   
  5220402   17.035   0.082   -0.472   0.868   0.107   1.964   0.113   80.516766   8.852285   0.0733    2.083     -2.216   
  5220077   16.658   0.057   -0.851   0.933   0.072   2.252   0.07    80.50321    8.847624   0.7876    4.315     -2.066   
  5220341   16.379   0.048   -0.365   0.713   0.066   1.915   0.069   80.514236   8.830985   0.1506    0.769     -0.465   
  5220803   16.502   0.054   -0.363   0.67    0.079   1.894   0.076   80.533489   8.828287   0.7475    -0.046    -3.933   
  5220219   15.912   0.032   0.027    0.628   0.047   1.763   0.049   80.509159   8.836316   0.3926    0.277     -1.603   
  5220835   15.079   0.017   -0.798   0.868   0.023   2.187   0.023   80.534824   8.869713   1.1543    3.393     -5.038   
  5221484   13.344   0.007   -0.907   0.868   0.01    2.208   0.009   80.561858   8.825783   0.9675    10.875    -5.809   
